,title,content,date,nickName
993,신입 인사 올립니다,자~알 부탁해요,2024-07-06 17:14,내사랑푸바오
994,신입 신고 합니다,자알 부탁드립니당,2024-07-06 17:21,내사랑푸바오
995,,주말인데.맘이 왜 허전하까나,2024-07-06 17:57,풀입향
996,유라 님 환영합니다,"유라 님 반갑습니다.
이 모임이 님의 삶에 큰 활력소가 되었으면 좋겠습니다.
함께 좋은 모임으로 가꾸어 보아요!",2024-07-06 20:03,제이
997,심기일전,"안녕하세요?
긍정의 능력을 키우고, 서로 격려와 함께
새힘을 얻을 수 있는 소중한 공간이 될 것을
기대합니다.",2024-07-06 21:32,켄터키포럼
998,안녕하세요 ,잘 부탁드립니다 ,2024-07-06 21:41,장지영
999,가입,반갑습니디~,2024-07-06 21:55,후인
1000,가입,안녕하세요~~,2024-07-06 22:21,후인
1001,반갑습니다..,의왕시에 삽니다만 가끔 합수부를 거쳐 난지도 까지도 갑니다.. 같이 잔차 탈 분들이 없어 홀로 다니고 있습니다. 저 좀 끼워주세요..,2024-07-06 23:20,구름에달가듯이
1002,.,"
[돌고 도는 물레방아 인생]

돌아간다 돌아간다
세월도 인생도, 기쁨도 슬픔도 사랑도 돈도,
너도 나도 함께 돌아간다

철없고 우둔해도 흘러서 돌아간다
흐른 후에 돌아올 수 없는 물레방아 돌아간다

살아가면서,
수없이 많은 문제에 부딪히고
수없이 많은 답을 찾으려 하지만
결국 세상은 살면서 몸으로 느낍니다.

돌고 도는 물레방아 인생
우리는 인생을 물레방아에 곧잘 비유 한다,
물레방아가 돌아가는 것처럼
행복도 돌고 사랑도 돌고 돈도 돌고
우리 인생도 돌고
이것이 우리가 살아가는 인생이 아닌가 싶다.

하지만 오늘이 아무리 힘들고 고달프더라도
물레방아처럼 도는 인생에 기대를 걸고
힘차고 끈질기게 인생의 삶을
이어가기를 바라지요,

고통과 시련이 있는 분들은
반전의 기회를 생각하고,
잘나가는 분들은 물레방아처럼
도는 인생의 의미를 생각하고,

삶에 있어 어떠한 어려움을 당할지라도
너그럽고 좋은 생각으로
돌아가는 인생의 깊이를 새겨본다,

지금 순간도
행복도 돌고 사랑도 돌고 돈도 돌고
우리 인생도 함께 돌고 있다",2024-07-07 00:12,의봉
1003,,비올땐 막걸리에 파전이죠...^^,2024-07-07 00:20,그결혼반댈세2
1004,반갑습니다,말이 통하는 좋은 친구 만들고 싶어 가입했어요...잘 부탁 드려요..,2024-07-07 00:24,그결혼반댈세2
1005,밤에 우리 영혼은 (Our Souls at Night),"밤은 누구에게나 외로운 시간이다. 
외로움은 누구에게나, 언제든지 찾아온다
외롭고 쓸쓸한 
밤의 두 영혼은 외로움을 나누며
칠흑같은 어둠 속을 함께 한다.

~ 제안을 하나 하고 싶어요. 괜찮으시면 
언제 우리 집에 와서 함께 잘래요?

켄트하루프의 소설 원작 
리테쉬 바트라 감독 <밤에 우리 영혼은>
그렇게 시작한다. 

섹스를 하려는 것은 아니에요. 
외로운 밤을 견뎌보려고 그래요. 

어느 날 이웃에 사는 미망인 에디(제인 폰다)가 
루이스(로버트 레드포드) 집 문을 두드린다. 
그리고 
밤을 함께 보내자고 제의한다. 섹스를 하자는 것은 아니라는 전제조건을 달면서. 루이스는 당황하고 망설이다가 애디의 제안을 받아들인다.

그 후로 둘은 잠이 들기 전까지 자신들의 과거 이야기를 나누고 그동안 몰랐던 서로의 어두운 과거를 점차 알게 된다.

교통사고로 딸을 잃으면서 아들과 남편과는 단절과 절망의 시간을 보낸 애디, 

한때 외도로 아내와 딸에게 상처와 아픔을 남기고 자기 연민에 빠졌던 루이스

사람들은 저마다 크고작은 상처를 가지고
살아간다,

상처 받지 않은 영혼이 어디 있으랴 ~
프랑스 시인 아르튀르 랭보도 
열일곱 조숙한 나이에 이런말을 했다던가,

가족이 모두 떠난 자리에 홀로 남은 노인들에게 가장 힘든 것은 외로움이다. 루이스와 애디는 서로의 마음을 털어 놓는다. 가족을 배신했던 이야기, 가족이 고통받았던 이야기를 서로 흉금 없이 털어 놓는다. 그들은 외로움을 달래기 위해 대화할 상대를 찾은 것이다.

애디와 루이스는 각자 침대에 누워서 전화하면서 영화는 막을 내린다. 

외로운 남녀 노인들을 연결해 주는 것은 대화다. 
대화야말로 사랑을 먼 곳까지 운반할 수 있는 좋은 도구라고 말이다. 

남은 생애, 좋은 친구로, 좋은 룸메이트로, 아름다운 동행을 시작한 
외롭고 쓸쓸한 사람들을 위로하는 
포근한 힐링 영화  <밤에 우리영혼은 >
고독한 
우리의 영혼을  울린다 . 

우리 모두쓸쓸한 
외로운 영혼들을 어루만지며~…



",2024-07-07 04:10,백작
1006,,"
빗소리에 잠에서 깨서나니..
개구리가 개군개굴..,",2024-07-07 06:08,빠달
1007,휴일,"이른아침 새벽에 
가평 현리에 왔습니다
계곡물 사이로 흐르는 물안개와
굽이치며 흐르는 계곡의 바위틈 물길들이
정말 맑고 보기 좋습니다

여기 모임방 계신분들도
여러분들 소식 가끔 남겨주세요
글쓰기도 하시고 댓글도 남기시고 하셔야
원활한 소통이 이루어집니다

그냥 보기만하고 
자신을 나타내지 않으면 소통없는
인연은 이루어지지 않아요

스스로를 보여주고 타인에 공감하며
생각을 표현 해야만 사람들과의 소통이
이루어 집니다 ^^

아시죠?
아무런 말이 없으면 아무것도 이루어 질 수
없다는거?

댓글 한줄 써보시는게 시작 입니다
지금 쓰세요 ㅎ ~",2024-07-07 06:17,오도엽
1008,걸어보자,"잘 걸을수 있을때 걸어보자
조언 부탁드립니다",2024-07-07 08:58,반올림
1009,,"처음이라
왠지낮서네요",2024-07-07 11:21,조롱박
1010,,비가 내리는 쓸쓸한 일요일,2024-07-07 11:31,내사랑푸바오
1011,,이 여름이 어서 지나고 빨리 가을이 왔음 좋겠습니다,2024-07-07 13:48,소니아범
1012,.,"
[우리가 잊고 사는 행복]

내 삶이 너무 버겁다는
생각이 들 때
오늘 하루 무사히 보내
감사하다고,
 
가진 것이 없어 라고
생각이 들 때
우리 가족이 있어
행복하다고,
 
나는 왜 이 모양이지라고
생각이 들 때
넌 괜찮은 사람이야
미래를 꿈꾸고 있잖아라고,
 
주머니가 가벼워 움츠려 들 때
길거리 커피자판기
300원짜리 커피의
그 따뜻함을 느껴 보세요.
300원으로도
따뜻해질 수 있잖아요.
 
이렇게 생각하지 못하는 이유는
당신이 살아 숨 쉬는 고마움을
때로 잊어버리기 때문입니다.
 
살아있어 내일을
오늘보다 더 나으리라는
희망을 생각한다면
우리 행복하지 않을까요.
 
어떻게 생각하는가에 따라서
인생의 방향이
달라질 수도 있습니다.
 
당신의 삶을
늪에 빠뜨리는
무모함은 없어야 합니다.
 
긍정적인 사고로
변하여진 당신의 모습이
다른 사람에게 희망을
줄 수도 있답니다.
 
나는 자식에게
남편에게 아내에게
에너지가 되는 말을 하고 있는지
생각해 보세요.
 
에너지를 주는 것이 아닌
빼앗는 말은 부정적인 말이겠죠.
 
말이 씨가 된다는 말처럼
좋은 말을 하면
그렇게 좋게 될 것입니다.",2024-07-07 14:07,의봉
1013,반갑습니다,혼자된지5년되어습니다,2024-07-07 14:49,왕누눗이
1014,여름이라 몸은 축축 쳐지지만,"온라인에서 새로운 사람들을 만날 기대감에 들뜨네요~
평생 휴가가 없었다보니 삶을 재미있게 보내지 못했어요 ",2024-07-07 16:14,유니유니
1015,7월 4일 모임 후기,"7월 4일, 목요일 저녁, 
하시라님, 싼토리님, 비천미르님, 멋진날님과 4차 모임을 함께 했습니다.

식사하고 차담회를 갖는동안 오래 만난 친구들처럼 편안한 시간이었습니다.

귀한 막걸리를 찬조해주신 비천미르님 덕분에 훈훈한 식사였고~

특별히, 광양에서부터 1시간 40분을 운전하고 오셔서 참석해주신 하시라님께 더욱 감사의 말씀을 드립니다.

5060싱글모임 회원님들~
다음 모임에는 꼭 시간 내 참석해주셔서 좋은 시간 함께 하시길 바랍니다~~",2024-07-07 18:06,별
1016,,"처음 왔습니다
같은 연배와 인생 이야기도 하고
함께 악기를 하고 싶어서 이곳에 오게 되었습니다",2024-07-07 19:15,미준
1017,,아름다운 제주 에서 놀자,2024-07-07 19:19,골프야
1018,기다려 ,"
 ♠ '기다려주는 사람' ♠

산 위에서 기다리면
우리 함께 내려올 수 있고,

강가에서 기다리면
다 같이 건널 수 있습니다. 

식탁에서 기다리면
우리 같이 먹을 수 있고, 

외로운 노래도 기다리면 
다 함께 부를 수 있습니다. 

같이 시작할 수 있는 것은 
참고 기다리는 마음입니다. 

기다려주지 않는 것이 
시간이라지만 

기다릴 수 없는 것은 
우리 바쁜 마음입니다.  


말없이 기다려주는 사람은 
언제나 아름답습니다. 
벗님들에게 감사의 마음을 전합니다! 
어려운 시절을 함께 잘 이겨내고 
기다려준 벗님들이여~!!  

천번을 보아도 당신은 
언제나 참 좋은 사람입니다. 
미더운 당신은 사랑입니다! 

우리 아름다운 동행으로 항상 오래오래 함께하길 원합니다! 

건강, 행복, 행운, 사랑, 이 4가지가 
항상 함께하시길 두손모아 기도 드립니다

 ~ 모닝커피 한잔합시다 ~

  🙈친구란💘
https://myun5381.tistory.com/265

",2024-07-07 19:40,장지영
1019,인사요,네 반갑습니다 ,2024-07-07 22:16,용남
1020,편한,안녕하세요  편한친구 원합니다 ,2024-07-07 22:55,주말
1021,편한,강서구에살곳있는 64대 여성입니다,2024-07-07 23:08,주말
1022,,"밤에도 이제 많이 습하네요 

다들 무탈하게 잘 주무셨으면 좋겠습니다!",2024-07-07 23:13,최가네
1023,안녕하세요,잘부탁드립니다!,2024-07-07 23:15,최가네
1024,안녕하세요,당구 좋아해서 가입했습니다~,2024-07-07 23:16,최가네
1025,안녕하세요,"드라이브좋아서 가입했습니다 

잘부탁드립니다",2024-07-07 23:17,최가네
1026,안녕하세요,잘부탁드립니다,2024-07-07 23:20,최가네
1027,,벌써 한해가 반이 가버렸네요 세월이 어찌나 빠른지..,2024-07-07 23:23,검은하늘
1028,잘부탁드립니다!,"걷기는 꼭 매일 하려고 합니다 
잘부탁드립니다!",2024-07-07 23:28,최가네
1029,안녕하세요.61년생.소띠.음력3월생입니다,살면서 경험 하지못한 수많은 좋은 일들을 같이 공유해 보고 싶어서 이렇게 어렵게 용기를 내어 봅니다.평생 모임에 참가 한적이 없어요. 하지만 60이 넘은 친구도 필요한거 애인도 필요하고 여러사람둘과 만나 세상사는 얘기도 듣고 싶어 져서 이렇게 용기를 냅니다.,2024-07-08 03:22,신세계
1030,안녕하세요.61년 소띠여자입니다.,"책읽기 너무 좋아하죠.
모든것을 알수있는 내마음을 양식이니까요",2024-07-08 03:28,신세계
1031,한번뿐인 내인생,"한번도 모임을 해본적없고  이제야 늦었지만 이렇게 문을 두드려봅니다.
이세상은 더불어 살아야지 행복해질수있고  활기차게 인생을 끝까지 완주할수 있음을 이제야 깨달았어요.",2024-07-08 03:33,신세계
1032,오늘도 삶이 너무 소중해서,"치매 생각만해도 오싹합니다.
제발 그병만은 피하고 싶어요",2024-07-08 03:44,신세계
1033,언젠가 저도 프리토킹이 되는 날이 오겠죠,프리토킹 너무 매력있어요. 열심히 하루에 한문장 이라도 완성해서 제 머리속에 입력해야죠,2024-07-08 03:46,신세계
1034,매디슨 카운티의 다리(The Bridges of Mad,"매디슨 카운티의 다리/1995
(The Bridges of Madison County)

불륜인가 ? 사랑인가?  크아~ 
불륜이라도 아름다우면 괜찮다 ? ㅋㅋ

한 번만 말할게요""
이런 말은 처음이에요""
이렇게 확실한 감정은 
일생에 단 한 번 오는 거예요~

이성적 이며 지적인 사진 작가 로버트(클린트 이스트우드)와  뜨거운 정열을 간직한채평범하게 살아가던 주부  프란체스카(메릴 스트립) 가 나눈 
운명처럼 찾아온 짧지만 강렬했던 
나흘간의사랑 이야기.

소중한 가정을 지키려는 순수한 마음과 
사랑하는 사람과의 행복 사이에서 고민하는 그녀..

그러면서도 끝까지 남편과 아이들에 대한 믿음과 가정을 기어코 저버리지 못했던  프란체스카

그녀를 사랑 했지만 그러기에 그녀를
존중하는 로버트 . 

멈춘사랑이기에 더애틋하고 
아름다운 사랑 인것일까..

사랑할수 없는사람 사랑하는것 이
찐사랑  어쩌구 하던데 ,  아닌가?  ㅋ
원래 금지된 사랑 이 더 달콤 하다던데 …

그러나 
누구나 꿈이 있지만 꿈을 다이루며 살지
않는다.

왜? 꿈을 접어둘 만큼 내 가정이 중요하고
그것이 내 꿈 보다 더 우선순위 행복이니까..
 …
그나저나 과연 요즘에도
그런 사랑이 있기는 있는 것인지...

에효~  무덥고 습한 짜증나는 
잠못이루는 여름 밤 이다 …",2024-07-08 04:01,백작
1035,안녕하세요 ,잘 부탁드립니다 ,2024-07-08 04:01,장지영
1036,비가 끊임없이 내리는 군요,몸이 너무 무겁네요,2024-07-08 04:07,볼링이좋아
1037,비가 많이 와 피곤하네요,어떻게 극복하시는지 궁금합니다.,2024-07-08 04:10,볼링이좋아
1038,이 곳은 일정이 어떻게 만들어지나요?,모임장님 외에는 말씀이 없는 듯 하네요.,2024-07-08 04:13,볼링이좋아
1039,모임 가입합니다.,잘 부탁드려요,2024-07-08 04:13,볼링이좋아
1040,우람한 산 ,"우람한 산

멋있게 우뚝서서
외로움을 달래고있다
작은호수는 찰랑데는데
 조각배하나
외롭게 떠있어

삶은 고즈넉힌데
왜이리 세월은
아우성인가


황혼은 아름다워  
황혼의정원 에서 서성 이며…
",2024-07-08 04:13,백작
1041,안녕하세요,가입합니다.,2024-07-08 04:14,볼링이좋아
1042,,좋을씨고..덩실~,2024-07-08 04:36,빠달
1043,가입인사,60까지는 세상에 취해서 살아 왔습니다.이제 70부터는 내 인생을 즐기며 새삶을 살아가는 법을 배우고 있습니다.,2024-07-08 06:22,높바우
1044,산다,사는게뭔조,2024-07-08 07:19,반가
